AutoInc, Location-zipcode, Location-state, Location-city, Location-areacode, Location-prefix, Location-extension, Location-street, Name-First, Name-Last, Name-Gender,
5223.0, 85364, Arizona, Yuma, 928, 329, 1069, 244 RIDGEVIEW, MICHAEL, Hanson, Male,
5224.0, 22181, Virginia, Vienna, 703, 319, 9154, 41 TANGLEVALE, JOSE, Collier, Male,
5225.0, 48074, Michigan, SMITHS CREEK, 810, 367, 3954, 41 PINE CREEK, RON, Robinson, Male,
5226.0, 72801, Arkansas, Russellville, 479, 880, 1702, 101 KNIGHTS, DORIS, Timms, Female,
5227.0, 27823, North Carolina, Enfield, 252, 445, 7511, 17 BATCHELOR, HERBERT, Patrick, Male,
5228.0, 28307, North Carolina, Fayetteville, 910, 243, 2776, 118 ELBE, JOHN, Larkins, Male,
5229.0, 11050, New York, Port Washington, 516, 767, 7847, 22 2ND, HUMBERTO, Carr, Male,
5230.0, 15701, Pennsylvania, Indiana, 724, 465, 3975, 6 MALIA, BETHANY, Williams, Female,
5231.0, 21214, Maryland, Baltimore, 410, 254, 5948, 39 ALBAN, RODNEY, Hughes, Male,
5232.0, 95605, California, West Sacramento, 530, 554, 9046, 74 D, BARBARA, Plant, Female,
5233.0, 45840, Ohio, Findlay, 419, 420, 9696, 57 HILLCREST, BRIAN, Bolds, Male,
5234.0, 44446, Ohio, NILES, 330, 530, 3638, 52 HIGHLAND, KATHY, Miller, Female,
5235.0, 95050, California, Santa Clara, 408, 984, 6561, 103 DONNER, GENA, Grove, Female,
5236.0, 46307, Indiana, Crown Point, 219, 770, 2730, 15 PERRY, GARY, Frick, Male,
5237.0, 50313, Iowa, DES MOINES, 515, 689, 8203, 14 TIMBERLINE, DANIEL, Lopez, Male,
5238.0, 07450, New Jersey, RIDGEWOOD, 201, 493, 6267, 26 ORVILLE, RALPH, Scott, Male,
5239.0, 63960, Missouri, PUXICO WEST, 573, 222, 5799, 6 STATE HIGHWAY V, ROBERT, Carroll, Male,
5240.0, 85205, Arizona, Mesa, 480, 325, 5841, 66 GARY, DORIS, Birdsell, Female,
5241.0, 75189, Texas, Royse City, 469, 377, 4295, 0 ABBOTT RANCH, LUKE, Salinas, Male,
5242.0, 45344, Ohio, NEW CARLISLE, 937, 845, 1302, 21 JACKSON, MATTHEW, Howton, Male,
5243.0, 12205, New York, Colonie, 518, 881, 0489, 14 IRIS, BENJAMIN, Rigby, Male,
5244.0, 23666, Virginia, HAMPTON, 757, 766, 4001, 49 HOLLIS WOOD, KELLY, Laws, Female,
5245.0, 47274, Indiana, SEYMOUR, 618, 780, 4041, 40 WESTGATE, GLORIA, Valdez, Female,
5246.0, 11693, New York, QUEENS, 718, 634, 2341, 177 BEACH 88TH, TOBY, Molden, Female,
5247.0, 11368, New York, Corona, 718, 271, 8386, 869 58TH, EDWIN, Clark, Male,
5248.0, 41635, Kentucky, HAROLD, 606, 495, 4454, 7 KINGSLEY, JUAN, Linde, Male,
5249.0, 29730, South Carolina, Rock Hill, 704, 802, 1668, 19 MEADOWBROOK, JOYCE, Munson, Female,
5250.0, 37211, Tennessee, Nashville, 615, 456, 5661, 43 NAPOLEON, PAULETTE, Shea, Female,
5251.0, 33619, Florida, Tampa, 727, 216, 7887, 55 YOCAM DIAMOND, MELANIE, Dawson, Female,
5252.0, 32526, Florida, Pensacola, 850, 941, 7564, 1 LITTLE PIGGY, MICHAEL, Stewart, Male,
5253.0, 70517, Louisiana, HENDERSON, 337, 332, 0488, 34 AMEDA BERARD, KATHERINE, Coleman, Female,
5254.0, 89301, Nevada, Ely, 775, 289, 2983, 10 B NEWE, KAREN, Bye, Female,
5255.0, 55379, Minnesota, Shakopee, 952, 403, 7288, 5 DEAN LAKES, MAX, Mason, Male,
5256.0, 61614, Illinois, PEORIA, 309, 689, 0652, 23 JAYAR, JEAN, Voss, Male,
5257.0, 73737, Oklahoma, Fairview, 580, 227, 9808, 12 WOODEL, JOSE, Brandt, Male,
5258.0, 58103, North Dakota, Fargo, 218, 331, 4501, 223 BAY, CONNIE, Tetreault, Female,
5259.0, 60090, Illinois, WHEELING, 224, 542, 3460, 29 LINDA, JULIA, Baker, Female,
5260.0, 40403, Kentucky, Berea, 859, 985, 3489, 14 CHARLIE ABNEY, HENRY, Brant, Male,
5261.0, 75074, Texas, Plano, 903, 828, 3972, 49 CALAVERAS, ANNA, Perez, Female,
5262.0, 50501, Iowa, Fort Dodge, 515, 570, 0710, 101 245TH, JEREMY, Brown, Male,
5263.0, 95472, California, Sebastopol, 707, 823, 4135, 41 GREEN HILL, ROBERT, Shifflett, Male,
5264.0, 18042, Pennsylvania, Easton, 484, 373, 7667, 104 WAYNE, DWIGHT, Evans, Male,
5265.0, 21222, Maryland, Dundalk, 410, 285, 8595, 87 AVONDALE, PHILLIP, Ellis, Male,
5266.0, 49022, Michigan, BENTON HARBOR, 231, 421, 6299, 57 JEAN KLOCK, RUTH, Barba, Female,
5267.0, 44103, Ohio, Cleveland, 440, 249, 1543, 108 PENNSYLVANIA, ALITA, Reynolds, Female,
5268.0, 58530, North Dakota, CENTER, 701, 207, 1678, 6 11TH, COURTNEY, Pullen, Female,
5269.0, 94509, California, Antioch, 925, 776, 0414, 62 VIEW, RHONDA, Mcclellan, Female,
5270.0, 48708, Michigan, BAY CITY, 989, 892, 7473, 77 13TH, DOROTHY, Boyles, Female,
5271.0, 13021, New York, Auburn, 315, 258, 6268, 70 EAST, DIANN, Ricker, Female,
5272.0, 60548, Illinois, Sandwich, 815, 786, 4820, 16 ALEXANDER, ADELAIDE, Roberts, Female,
5273.0, 80911, Colorado, Colorado Springs, 719, 390, 8518, 25 BOBTAIL, CECIL, Hassell, Male,
5274.0, 71923, Arkansas, Arkadelphia, 870, 245, 7295, 11 23RD, DAVID, Young, Male,
5275.0, 95667, California, CEDAR GROVE, 530, 622, 7312, 20 ARBOLEDA, GALE, Smith, Male,
5276.0, 93286, California, Woodlake, 559, 564, 9711, 71 AVENUE 366, FERNANDO, Hernandez, Male,
5277.0, 49068, Michigan, MARSHALL, 269, 781, 5629, 68 LINDEN, ANNIE, Heflin, Female,
5278.0, 39567, Mississippi, PASCAGOULA, 228, 809, 0850, 37 DUPONT, JAYNE, Houston, Female,
5279.0, 98569, Washington, OCEAN SHORES, 360, 289, 0291, 13 BIRCH, DANNY, French, Male,
5280.0, 41001, Kentucky, Alexandria, 859, 448, 0388, 24 THATCHER, MICHAEL, Mcauley, Male,
5281.0, 72023, Arkansas, Cabot, 501, 843, 1063, 29 HILLSIDE, RITA, Gardner, Female,
5282.0, 21218, Maryland, Baltimore, 410, 554, 8150, 102 GUTMAN, LOIS, Veasey, Female,
5283.0, 27526, North Carolina, Fuquay Varina, 919, 557, 4070, 18 H H MCKOY, SANTA, Heisler, Female,
5284.0, 39631, Mississippi, CENTREVILLE, 601, 645, 3413, 12 WINANS, PAMELA, Johnson, Female,
5285.0, 60618, Illinois, CHICAGO, 773, 588, 2596, 103 CAMPBELL, MARY, Massie, Female,
5286.0, 13843, New York, SOUTH NEW BERLIN, 607, 859, 9151, 2 PIG FARM, DANIEL, Martinez, Male,
5287.0, 96793, Hawaii, WAIEHU, 808, 242, 7563, 21 KALAWI, ELVIA, Chavez, Female,
5288.0, 31021, Georgia, DUBLIN, 478, 278, 2640, 24 SOUTHERN PINES, MICHELLE, Garcia, Female,
5289.0, 61370, Illinois, CEDAR POINT, 815, 442, 3474, 1 MERIDIAN, MARC, Proffitt, Male,
5290.0, 83253, Idaho, MAY, 208, 876, 5883, 3 MAIN, JODI, Champion, Female,
5291.0, 90024, California, Los Angeles, 310, 209, 2248, 383 BAINBRIDGE, TONYA, Treadway, Female,
5292.0, 91605, California, North Hollywood, 323, 875, 3772, 72 HARTLAND, LUCAS, Culley, Male,
5293.0, 90602, California, Whittier, 562, 320, 7313, 179 WYANT, LESLIE, Nichols, Female,
5294.0, 79022, Texas, BUNKERHILL, 806, 769, 4578, 29 FRAZIER, ESTHER, Sweeten, Female,
5295.0, 65647, Missouri, EXETER, 417, 835, 3406, 2 MAPLE, MARIA, Reinhart, Female,
5296.0, 92335, California, Fontana, 909, 823, 4888, 320 SULTANA, CHARLES, Coates, Male,
5297.0, 94533, California, CORDELIA, 707, 424, 1836, 68 SHORELINE, MARLENE, Dixon, Female,
5298.0, 06770, Connecticut, NAUGATUCK, 203, 720, 0087, 62 MAHERS, GORDON, Mendoza, Male,
5299.0, 39652, Mississippi, Magnolia, 601, 783, 9516, 6 OAK TREE, JUANA, Jones, Female,
5300.0, 03582, New Hampshire, GROVETON, 603, 636, 3161, 21 DEWEY HILL, VICTORIA, Cunningham, Female,
5301.0, 80111, Colorado, Englewood, 303, 846, 7027, 21 MOUNTAINVIEW, RODNEY, Key, Male,
5302.0, 17543, Pennsylvania, Lititz, 717, 635, 3578, 4 PINEWOOD, SVETLANA, Knapp, Female,
5303.0, 20011, District of Columbia, Washington, 202, 719, 3745, 29 14TH, NELSON, Michaels, Male,
5304.0, 54126, Wisconsin, WAYSIDE, 920, 864, 7830, 10 RIDGE ROYALE, RALPH, Moler, Male,
5305.0, 07728, New Jersey, FREEHOLD, 732, 466, 3478, 46 DESAI, CINDY, Young, Female,
5306.0, 72020, Arkansas, BRADFORD, 501, 344, 9005, 21 JACKSON ROAD 4, MARY, Corbett, Female,
5307.0, 41572, Kentucky, VIRGIE, 606, 639, 1437, 43 BURK TACKETT, ANNABELL, Garcia, Female,
5308.0, 17044, Pennsylvania, LEWISTOWN, 717, 242, 2491, 19 RR 3, STEPHANIE, Dudley, Female,
5309.0, 12068, New York, FONDA, 518, 853, 9152, 16 VEEDER, KENNETH, Hicks, Male,
5310.0, 05828, Vermont, DANVILLE, 802, 684, 7762, 12 WALDEN HILL, KRYSTAL, Dummer, Female,
5311.0, 06820, Connecticut, DARIEN, 203, 655, 5036, 21 GEORGIAN, TERRA, Rodriguez, Female,
5312.0, 57770, South Dakota, PINE RIDGE, 308, 862, 0465, 756 MALEARLI, PABLO, Filson, Male,
5313.0, 10541, New York, MAHOPAC, 845, 621, 0584, 25 RADNOR, KAREN, Green, Female,
5314.0, 62246, Illinois, GREENVILLE, 618, 664, 3112, 26 NORTH, RUTH, Binford, Female,
5315.0, 15206, Pennsylvania, Pittsburgh, 412, 519, 7347, 56 WINSLOW, MARLENE, Roe, Female,
5316.0, 75961, Texas, Nacogdoches, 936, 715, 3175, 46 CHURCH, MATTHEW, Brock, Male,
5317.0, 53006, Wisconsin, LOMIRA (DODGE), 920, 269, 6199, 32 LOMIRA, MAXWELL, Hackney, Male,
5318.0, 07753, New Jersey, NEPTUNE, 732, 918, 2564, 28 COURTLAND, ROBERT, Correll, Male,
5319.0, 64701, Missouri, Harrisonville, 816, 258, 3380, 14 GARDEN, GENEVIEVE, Kane, Female,
5320.0, 66215, Kansas, Lenexa, 816, 588, 1825, 35 RHODES, NORMAN, Horn, Male,
5321.0, 86001, Arizona, Flagstaff, 928, 779, 0675, 36 CHATTANOOGA, KEVIN, Jackson, Male,
5322.0, 22844, Virginia, NEW MARKET, 540, 740, 1107, 13 DRIVER, ELEANOR, Bentley, Female,
5323.0, 80015, Colorado, Aurora, 303, 627, 2305, 259 RICHFIELD, AMY, Daniels, Female,
5324.0, 85201, Arizona, Mesa, 480, 964, 6987, 38 MORRIS, ROBBIE, Rothwell, Female,
5325.0, 10314, New York, Staten Island, 718, 477, 2946, 118 GLENN, STACEY, Henderson, Female,
5326.0, 44870, Ohio, BLOOMINGVILLE, 419, 609, 7110, 52 4TH, PAUL, Estrada, Male,
5327.0, 92123, California, SAN DIEGO, 619, 273, 2434, 39 DAHLGREN, TODD, Rodriguez, Male,
5328.0, 78041, Texas, Laredo, 830, 352, 2551, 65 ILLINOIS, RHONDA, Reardon, Female,
5329.0, 70119, Louisiana, New Orleans, 504, 485, 3431, 92 MANASSES, TIMOTHY, Reimers, Male,
5330.0, 18447, Pennsylvania, Olyphant, 570, 383, 1216, 16 COLUMBUS, DIANE, Mcgill, Female,
5331.0, 42355, Kentucky, MACEO, 270, 264, 7456, 11 RR 1, JOHN, Lynn, Male,
5332.0, 64134, Missouri, Kansas City, 816, 316, 6962, 168 RED BRIDGE, MARK, Matson, Male,
5333.0, 55306, Minnesota, Burnsville, 952, 435, 7727, 76 145TH, PAUL, Raven, Male,
5334.0, 81004, Colorado, Pueblo, 719, 557, 9619, 86 DIVISION, JOE, Wilson, Male,
5335.0, 23603, Virginia, Newport News, 757, 887, 3795, 19 JUNE, LYLE, Gipson, Male,
5336.0, 19020, Pennsylvania, Eddington, 302, 243, 6530, 75 LUMPOC, FRED, Newton, Male,
5337.0, 03301, New Hampshire, DUNBARTON, 603, 796, 9524, 18 DWINELL, TERESA, Bonner, Female,
5338.0, 17112, Pennsylvania, Harrisburg, 717, 206, 5639, 31 PIKETOWN, RHONDA, Sherrod, Female,
5339.0, 42301, Kentucky, Owensboro, 270, 577, 4883, 45 SAINT JAMES, DALE, Thomas, Male,
5340.0, 15905, Pennsylvania, Johnstown, 814, 254, 3680, 22 FAITH, LAURA, Reynolds, Female,
5341.0, 95630, California, Folsom, 916, 984, 3842, 30 AUSTIN, JUDITH, Brown, Female,
5342.0, 21244, Maryland, Windsor Mill, 410, 935, 8964, 12 VIRUNGA, RHONDA, Dare, Female,
5343.0, 44839, Ohio, Huron, 419, 433, 5967, 41 CHURCH, KYLE, Jeffcoat, Male,
5344.0, 20904, Maryland, Silver Spring, 240, 372, 1838, 121 WENDOVER, MATTIE, Sande, Female,
5345.0, 98520, Washington, ABERDEEN, 360, 590, 2323, 51 ARNOLD, KAREN, Bird, Female,
5346.0, 14513, New York, Newark, 315, 331, 9188, 15 DAVIS, KENNETH, Cowan, Male,
5347.0, 49509, Michigan, Wyoming, 269, 492, 6327, 198 RR 6, ERROL, Epstein, Male,
5348.0, 27601, North Carolina, Raleigh, 919, 584, 5890, 64 HARGETT, STEVEN, Gibson, Male,
5349.0, 86326, Arizona, Cottonwood, 928, 639, 4920, 17 THORN, CARLOS, Gallagher, Male,
5350.0, 77964, Texas, MORAVIA, 361, 258, 8742, 3 COUNTY ROAD 957A, BRENT, Rodriguez, Male,
5351.0, 93901, California, SALINAS, 408, 651, 0031, 80 CORNELL, JOSEPH, Bui, Male,
5352.0, 88220, New Mexico, Carlsbad, 505, 785, 1839, 39 KING, CHARLIE, Davis, Male,
5353.0, 07024, New Jersey, FORT LEE, 201, 302, 9103, 14 FRANKLIN, ROBERT, Mcleod, Male,
5354.0, 28429, North Carolina, CASTLE HAYNE, 910, 602, 0229, 2 SYCAMORE, BRENDA, Cooper, Female,
5355.0, 68776, Nebraska, South Sioux City, 402, 494, 0306, 78 KIMBALL, VAN, Hall, Male,
5356.0, 18944, Pennsylvania, PERKASIE, 215, 257, 9505, 48 KIWI, JUANA, Jackson, Female,
5357.0, 11213, New York, Brooklyn, 718, 467, 6190, 976 SAINT MARKS, BOBBY, Garrison, Male,
5358.0, 92807, California, Anaheim, 714, 280, 5579, 7 TWIN PEAK, EVELYN, Castro, Female,
5359.0, 90044, California, Los Angeles, 323, 757, 7226, 1168 63RD, LEON, Diaz, Male,
5360.0, 56573, Minnesota, PERHAM, 218, 346, 1121, 25 490TH, MARY, Mckinney, Female,
5361.0, 32055, Florida, LAKE CITY, 386, 365, 7616, 18 OVERFLOW LAKE, JUNE, Prosser, Female,
5362.0, 19125, Pennsylvania, Philadelphia, 215, 425, 3027, 35 ARAMINGO, CARMEN, Garrett, Female,
5363.0, 89509, Nevada, Reno, 775, 448, 5383, 15 BRIDLEWOOD, ARTHUR, Alonso, Male,
5364.0, 93662, California, Selma, 559, 896, 2056, 129 1ST, PAUL, Smart, Male,
5365.0, 46408, Indiana, GARY, 219, 884, 9842, 29 WILLIAMS, JOSEPH, Clarkson, Male,
5366.0, 60007, Illinois, ELK GROVE VILLAGE, 773, 569, 9247, 58 FOREST VIEW, SHARON, Smith, Female,
5367.0, 10504, New York, ARMONK VILLAGE, 914, 499, 2188, 30 ALPINE, JOSHUA, Cotto, Male,
5368.0, 49938, Michigan, IRONWOOD, 906, 932, 8883, 36 MINE, DOMINIC, Clark, Male,
5369.0, 85648, Arizona, QUARTZSITE, 928, 916, 6184, 10 ARRUZA, JACOB, Wilson, Male,
5370.0, 57701, South Dakota, Rapid City, 605, 415, 5391, 2 JAMES WARREN, GRANT, Pak, Male,
5371.0, 28607, North Carolina, Boone, 828, 262, 3861, 5 MUSTARD FIELD, ALAN, Griffith, Male,
5372.0, 92223, California, Beaumont, 951, 845, 1523, 4 SEA LAVENDER, MARLENE, Adams, Female,
5373.0, 74571, Oklahoma, TALIHINA, 918, 522, 7494, 19 207TH, ROSA, Walker, Female,
5374.0, 40475, Kentucky, Richmond, 859, 387, 7257, 10 BLUEGRASS HOMES, NICOLE, Sisk, Female,
5375.0, 44107, Ohio, LAKEWOOD, 216, 221, 3793, 123 EDGEWATER, LILLIAN, Carter, Female,
5376.0, 30107, Georgia, BALL GROUND, 678, 454, 0327, 11 CALUSA, KATHLEEN, Quigley, Female,
5377.0, 41056, Kentucky, WASHINGTON, 606, 759, 1505, 1 MOYER, JULIE, Mccarthy, Female,
5378.0, 75189, Texas, Royse City, 469, 273, 0944, 0 NORTHWARD, DAN, Davis, Male,
5379.0, 15203, Pennsylvania, Pittsburgh, 412, 567, 7188, 27 COLOGNE, OLGA, Gilbert, Female,
5380.0, 23234, Virginia, Richmond, 804, 279, 7980, 19 OBSERVATION, ROBERT, Cave, Male,
5381.0, 54901, Wisconsin, Oshkosh, 920, 223, 2542, 130 GOLDEN IRIS, SHELLEY, Scott, Female,
5382.0, 44708, Ohio, PERRY HEIGHTS, 330, 477, 8679, 43 AULTMAN, ZORA, Valentine, Female,
5383.0, 45245, Ohio, Cincinnati, 513, 753, 2674, 2 HAPPINESS, JUDITH, Campbell, Female,
5384.0, 01085, Massachusetts, WESTFIELD, 413, 562, 6508, 5 DEER PATH, FEDERICO, Otto, Male,
5385.0, 27317, North Carolina, Randleman, 336, 495, 5914, 4 NAOMI, WILLIAM, Delgado, Male,
5386.0, 01056, Massachusetts, LUDLOW, 413, 583, 2991, 32 SIMONDS, JEROME, Velasquez, Male,
5387.0, 08822, New Jersey, Flemington, 732, 361, 9228, 19 WILLIAM, DAWN, Brown, Female,
5388.0, 19044, Pennsylvania, Horsham, 267, 414, 0425, 43 GOLDENROD, MARK, Reyes, Male,
5389.0, 48192, Michigan, WYANDOTTE, 734, 283, 6686, 369 KAYDON, JOHN, Bolen, Male,
5390.0, 07421, New Jersey, UPPER GREENWOOD LAKE, 973, 853, 3133, 19 SOMERVILLE, CHRISTINA, Reed, Female,
5391.0, 33853, Florida, LAKE WALES, 863, 676, 2026, 28 TOWER VIEW, WENDI, Gaddy, Female,
5392.0, 23508, Virginia, Norfolk, 757, 683, 5276, 3 CAROLINA, DAVID, Schulz, Male,
5393.0, 78744, Texas, AUSTIN, 512, 586, 8443, 14 TALLOW TREE, PAULA, Hebert, Female,
5394.0, 98902, Washington, Yakima, 509, 573, 0687, 128 QUEEN, ANDREW, Young, Male,
5395.0, 80401, Colorado, Golden, 303, 216, 7798, 90 BUFFALO BILL, GERTRUDE, Stuart, Female,
5396.0, 05301, Vermont, BRATTLEBORO, 603, 256, 3156, 21 LANDMARK HILL, SCOTT, Hennings, Male,
5397.0, 36083, Alabama, TUSKEGEE, 334, 725, 5899, 4 RICHARDSON, BRENDA, Moore, Female,
5398.0, 16509, Pennsylvania, Erie, 814, 823, 5306, 14 OLD OLIVER, SHIRLEY, Vandegrift, Female,
5399.0, 10029, New York, New York, 212, 722, 0775, 112 116TH, JEFFREY, Peterson, Male,
5400.0, 78130, Texas, ROCKY CREEK, 830, 906, 3052, 27 WILDWOOD, LEWIS, Timmons, Male,
5401.0, 65401, Missouri, HUZZAH, 417, 991, 1717, 26 COUNTY ROAD 8070, DORIAN, Brooks, Male,
5402.0, 33852, Florida, Lake Placid, 863, 260, 5126, 14 COUNTRY CLUB, DORA, Stitt, Female,
5403.0, 60005, Illinois, Arlington Heights, 773, 321, 5157, 5 6TH, RUSSELL, Major, Male,
5404.0, 94947, California, Novato, 415, 893, 6550, 10 ROWLAND, MANUEL, Hernandez, Male,
5405.0, 94588, California, Pleasanton, 925, 847, 1811, 22 HOLLAND, JON, Covert, Male,
5406.0, 38118, Tennessee, MEMPHIS, 662, 540, 1924, 66 CHUCK, CHARLIE, Dee, Male,
5407.0, 32568, Florida, WALNUT HILL, 850, 327, 0281, 14 RUSSELL, ANDRE, Pray, Male,
5408.0, 90057, California, Los Angeles, 213, 736, 2034, 1309 CORONADO, GEORGE, Pesina, Male,
5409.0, 18840, Pennsylvania, Sayre, 570, 887, 3839, 39 HOSPITAL, GREGORY, Mccann, Male,
5410.0, 63132, Missouri, Olivette, 573, 668, 4189, 27 LAVAL, MARK, Owen, Male,
5411.0, 93960, California, Soledad, 831, 678, 2825, 48 MADERA, VIRGINIA, Schmidt, Female,
5412.0, 61008, Illinois, Belvidere, 815, 544, 0897, 6 RICKY, RUSSELL, Nicholson, Male,
5413.0, 34205, Florida, Bradenton, 941, 742, 6826, 85 HURRICANE, KIMBERLY, Comacho, Female,
5414.0, 77340, Texas, WATERWOOD, 936, 436, 8242, 65 POSSUM WALK, NICHOLAS, Bradley, Male,
5415.0, 43420, Ohio, FREMONT, 419, 333, 7505, 28 EWING, THOMAS, Deschamp, Male,
5416.0, 93249, California, BERRENDA MESA, 661, 465, 9295, 117 HC 1, TODD, Pryor, Male,
5417.0, 10541, New York, MAHOPAC, 845, 621, 4556, 35 ROSEMARIE, LEONARD, Luc, Male,
5418.0, 22801, Virginia, HINTON, 540, 746, 7870, 14 CLEMENT, MONICA, Tatum, Female,
5419.0, 98273, Washington, CONWAY, 360, 445, 8890, 48 11TH, BEVERLY, Nawrocki, Female,
5420.0, 38115, Tennessee, Memphis, 662, 912, 9814, 58 KIRBY CENTER, IRMA, Sadler, Female,
5421.0, 77442, Texas, GARWOOD, 979, 243, 3252, 5 COUNTY ROAD 168, DEBORAH, Moore, Female,
5422.0, 21045, Maryland, Columbia, 301, 310, 5125, 12 DARK HAWK, DANIEL, Taylor, Male,
5423.0, 76541, Texas, Killeen, 254, 520, 3093, 70 AVENUE H, GABRIEL, Gibbs, Male,
5424.0, 78852, Texas, Eagle Pass, 830, 757, 2240, 61 JASMINE, JONATHAN, Walden, Male,
5425.0, 73501, Oklahoma, Lawton, 580, 591, 2523, 59 BRIGADOON, VALENCIA, Bernal, Female,
5426.0, 86401, Arizona, Kingman, 928, 727, 3482, 30 BOGLES RANCH, LAWRENCE, Howard, Male,
5427.0, 18901, Pennsylvania, Doylestown, 215, 340, 3467, 68 OLD PEBBLE HILL, ANNA, Flesher, Female,
5428.0, 43201, Ohio, COLUMBUS, 614, 452, 6588, 76 HARRISON, ELLA, Woodard, Female,
5429.0, 71106, Louisiana, SHREVEPORT, 318, 862, 3958, 0 LABONNE TERRE, BUFORD, Smith, Male,
5430.0, 06902, Connecticut, Stamford, 203, 955, 2619, 120 BRODWOOD, LLOYD, Vest, Male,
5431.0, 08822, New Jersey, Flemington, 732, 361, 6287, 39 MEHELM, MARIANA, Herzig, Female,
5432.0, 77701, Texas, LA BELLE, 409, 764, 1343, 62 ELIZABETH, JOYCE, Polo, Female,
5433.0, 17954, Pennsylvania, Minersville, 570, 544, 8151, 6 WESTWOOD, JUAN, Lewis, Male,
5434.0, 80701, Colorado, Fort Morgan, 970, 542, 1765, 58 COUNTY ROAD 18, SHIRLEY, Walker, Female,
5435.0, 56601, Minnesota, Bemidji, 218, 759, 7084, 12 TYLER, DAVID, Elliott, Male,
5436.0, 35653, Alabama, RUSSELLVILLE, 256, 331, 6938, 13 ROSE, RUBY, Wilson, Female,
5437.0, 06851, Connecticut, NORWALK, 203, 345, 1746, 58 CALVIN MURPHY, SAMUEL, Porter, Male,
5438.0, 99701, Alaska, CHENA HOT SPRINGS, 907, 295, 1385, 8 ROSELLA, KEITH, Hatfield, Male,
5439.0, 74133, Oklahoma, Tulsa, 918, 254, 6823, 66 106TH EAST, SHAWN, Catron, Male,
5440.0, 05701, Vermont, RUTLAND, 802, 772, 6886, 16 PITTSFORD, RALPH, Moorer, Male,
5441.0, 54914, Wisconsin, Appleton, 715, 304, 5686, 9 WAYMAN, ELENA, Jarrard, Female,
5442.0, 06484, Connecticut, HUNTINGTON, 203, 926, 7181, 25 WEBSTER, KIM, Macon, Female,
5443.0, 35242, Alabama, CAHABA HEIGHTS, 205, 437, 9143, 0 SPRINGS, SAMUEL, Colon, Male,
5444.0, 75287, Texas, Dallas, 469, 737, 4697, 155 FERN VALLEY, DIANA, Mendez, Female,
5445.0, 55734, Minnesota, EVELETH, 218, 744, 8567, 15 TOWN LINE, DAVID, Johnson, Male,
5446.0, 39520, Mississippi, Bay St Louis, 228, 466, 0790, 9 BELLE, MELISSA, Setzer, Female,
5447.0, 77705, Texas, BEAUMONT, 409, 840, 4854, 67 OREGON, YVETTE, Hurt, Female,
5448.0, 78741, Texas, AUSTIN, 512, 692, 8985, 39 GROVE, LAWRENCE, Lovelady, Male,
5449.0, 73064, Oklahoma, MUSTANG, 405, 376, 7272, 13 56TH, JANET, Gonzalez, Female,
5450.0, 47362, Indiana, NEW CASTLE, 765, 529, 2364, 18 WORL, KENNETH, Rodriguez, Male,
5451.0, 14818, New York, BURDETT, 607, 546, 5897, 17 NIPANTUCK, STEPHANIE, Sheets, Female,
5452.0, 75002, Texas, ALLEN, 214, 383, 1871, 30 PINE TRAIL, EDNA, Aragon, Female,
5453.0, 42066, Kentucky, MAYFIELD, 270, 658, 3785, 36 STEVENS, CARLOS, Neal, Male,
5454.0, 10016, New York, MANHATTAN, 212, 622, 1854, 1111 BROADWAY, RANDY, Chavez, Male,
5455.0, 48504, Michigan, FLINT, 810, 230, 0578, 34 COLDWATER, GERALD, Roberts, Male,
5456.0, 08505, New Jersey, BORDENTOWN, 609, 291, 5293, 37 3RD, LEON, Davenport, Male,
5457.0, 07087, New Jersey, UNION CITY, 908, 710, 8871, 817 20TH, NICHOLAS, Steele, Male,
5458.0, 11520, New York, Freeport, 516, 377, 3054, 138 WESTEND, WILLIAM, Yawn, Male,
5459.0, 10029, New York, New York, 212, 426, 0513, 992 110TH, STEVEN, Vaughan, Male,
5460.0, 36092, Alabama, WETUMPKA, 334, 514, 9752, 5 CAMILIA AUSTIN, SILVIA, Jackson, Female,
5461.0, 91766, California, Pomona, 818, 239, 0229, 69 SPEER, ANA, Goldschmidt, Female,
5462.0, 53818, Wisconsin, Platteville, 608, 349, 0831, 27 SUNNY, RICARDO, Big, Male,
5463.0, 97203, Oregon, BURLINGTON, 503, 621, 2366, 139 JUNEAU, JAY, Hodges, Male,
5464.0, 12571, New York, RED HOOK, 845, 752, 8631, 27 NICHOLAS, ERNEST, Clevenger, Male,
5465.0, 36067, Alabama, HOLTVILLE, 334, 358, 7438, 28 COUNTY ROAD 38, CASSANDRA, Johnson, Female,
5466.0, 92345, California, HESPERIA, 760, 389, 8875, 66 CENTURY, NORMA, Kelleher, Female,
5467.0, 39730, Mississippi, ABERDEEN, 662, 319, 7351, 24 DOSS, BRADLEY, Smith, Male,
5468.0, 98841, Washington, Omak, 509, 826, 8378, 21 GRAINGER, NANCY, Quintana, Female,
5469.0, 80631, Colorado, Greeley, 970, 356, 8938, 54 17TH, WAYNE, Martinez, Male,
5470.0, 57785, South Dakota, Sturgis, 605, 347, 1583, 16 MEADOW, RUTH, Clark, Female,
5471.0, 04096, Maine, YARMOUTH, 207, 846, 8442, 12 RUSSELLS HILL, ANDREW, Nations, Male,
5472.0, 62656, Illinois, LINCOLN, 217, 735, 2818, 52 HARRISON, EVA, Ramos, Female,
